,x,y,t
183,184,2.816319425156035,11.726377010345459
184,185,2.816319425156035,12.043802738189697
185,186,2.816319425156035,12.043861150741577
186,187,2.816319425156035,12.043912410736084
187,188,2.816319425156035,12.374817848205566
188,189,2.816319425156035,12.374871253967285
189,190,2.816319425156035,12.374917984008789
190,191,2.816319425156035,12.739434480667114
191,192,2.816319425156035,12.739487409591675
192,193,2.816319425156035,12.739533424377441
193,194,2.816319425156035,13.120742797851562
194,195,2.816319425156035,13.12081265449524
195,196,2.816319425156035,13.120857000350952
196,197,2.816319425156035,13.359968900680542
197,198,2.816319425156035,13.360035181045532
198,199,2.816319425156035,13.360086917877197
199,200,2.816319425156035,13.825249671936035
200,201,2.816319425156035,13.860367059707642
201,202,2.816319425156035,13.860430717468262
202,203,2.816319425156035,14.18471074104309
203,204,2.816319425156035,14.184775114059448
204,205,2.816319425156035,14.184830904006958
205,206,2.816319425156035,14.482450246810913
206,207,2.816319425156035,14.482510089874268
207,208,2.816319425156035,14.482563018798828
208,209,2.816319425156035,14.799041986465454
209,210,2.816319425156035,14.799103736877441
210,211,2.816319425156035,14.799158811569214
211,212,2.816319425156035,15.194224119186401
212,213,2.816319425156035,15.194286108016968
213,214,2.816319425156035,15.194340467453003
214,215,2.816319425156035,15.558136224746704
215,216,2.816319425156035,15.558204650878906
216,217,2.816319425156035,15.55825924873352
217,218,2.816319425156035,15.903981447219849
218,219,2.816319425156035,15.904044389724731
219,220,2.816319425156035,15.904100179672241
220,221,2.816319425156035,16.272518634796143
221,222,2.816319425156035,16.272581100463867
222,223,2.816319425156035,16.27263641357422
223,224,2.816319425156035,16.669506311416626
224,225,2.816319425156035,16.669567823410034
225,226,2.816319425156035,16.669622898101807
226,227,2.816319425156035,17.050191640853882
227,228,2.816319425156035,17.050256967544556
228,229,2.816319425156035,17.050313234329224
229,230,2.816319425156035,17.442081212997437
230,231,2.816319425156035,17.442140817642212
231,232,2.816319425156035,17.442200899124146
232,233,2.816319425156035,17.827961206436157
233,234,2.816319425156035,17.828026294708252
234,235,2.816319425156035,17.82808256149292
235,236,2.816319425156035,18.155619859695435
236,237,2.816319425156035,18.155681610107422
237,238,2.816319425156035,18.155736684799194
238,239,2.816319425156035,18.4705753326416
239,240,2.816319425156035,18.470637798309326
240,241,2.816319425156035,18.470693588256836
241,242,2.816319425156035,18.796116590499878
242,243,2.816319425156035,18.796176433563232
243,244,2.816319425156035,18.79623055458069
244,245,2.816319425156035,19.11794090270996
245,246,2.816319425156035,19.11800479888916
246,247,2.816319425156035,19.118061542510986
247,248,2.816319425156035,19.448821306228638
248,249,2.816319425156035,19.448883295059204
249,250,2.816319425156035,19.448938846588135
250,251,2.816319425156035,19.79900312423706
251,252,2.816319425156035,19.799066305160522
252,253,2.816319425156035,19.799122095108032
253,254,2.816319425156035,20.157245635986328
254,255,2.816319425156035,20.15730857849121
255,256,2.816319425156035,20.15736436843872
256,257,2.816319425156035,20.600245475769043
257,258,2.816319425156035,20.600305795669556
258,259,2.816319425156035,20.600359439849854
259,260,2.816319425156035,21.036303281784058
260,261,2.816319425156035,21.036365032196045
261,262,2.816319425156035,21.03641939163208
262,263,2.816319425156035,21.417630434036255
263,264,2.816319425156035,21.41769027709961
264,265,2.816319425156035,21.41774344444275
265,266,2.816319425156035,21.788172483444214
266,267,2.816319425156035,21.788233041763306
267,268,2.816319425156035,21.788286447525024
268,269,2.816319425156035,22.185314893722534
269,270,2.816319425156035,22.185380220413208
270,271,2.816319425156035,22.185436487197876
271,272,2.816319425156035,22.659896850585938
272,273,2.816319425156035,22.65995717048645
273,274,2.816319425156035,22.660009145736694
274,275,2.816319425156035,23.010689735412598
275,276,2.816319425156035,23.0107524394989
276,277,2.816319425156035,23.010807514190674
277,278,2.816319425156035,23.374934196472168
278,279,2.816319425156035,23.374996185302734
279,280,2.816319425156035,23.375051021575928
280,281,2.816319425156035,23.738415002822876
281,282,2.816319425156035,23.738481283187866
282,283,2.816319425156035,23.73853635787964
283,284,2.816319425156035,24.19512438774109
284,285,2.816319425156035,24.195186138153076
285,286,2.816319425156035,24.195241689682007
286,287,2.816319425156035,24.56589651107788
287,288,2.816319425156035,24.565958976745605
288,289,2.816319425156035,24.5660138130188
289,290,2.816319425156035,24.989850521087646
290,291,2.816319425156035,24.989912271499634
291,292,2.816319425156035,24.989967584609985
292,293,2.816319425156035,25.424572944641113
293,294,2.816319425156035,25.424635887145996
294,295,2.816319425156035,25.424691438674927
295,296,2.816319425156035,25.90442728996277
296,297,2.816319425156035,25.904497861862183
297,298,2.816319425156035,25.904558658599854
298,299,2.816319425156035,26.69379949569702
299,300,2.816319425156035,26.693859338760376
300,301,2.816319425156035,26.697426080703735
301,302,2.816319425156035,27.21279239654541
302,303,2.816319425156035,27.212867975234985
303,304,2.816319425156035,27.212921619415283
304,305,2.816319425156035,27.667346239089966
305,306,2.816319425156035,27.66741156578064
306,307,2.816319425156035,27.667467832565308
307,308,2.816319425156035,28.179624795913696
308,309,2.816319425156035,28.179686069488525
309,310,2.816319425156035,28.179743766784668
310,311,2.816319425156035,28.681171417236328
311,312,2.816319425156035,28.681233882904053
312,313,2.816319425156035,28.681288957595825
313,314,2.816319425156035,29.19512104988098
314,315,2.816319425156035,29.195183515548706
315,316,2.816319425156035,29.195242166519165
316,317,2.816319425156035,29.68893337249756
317,318,2.816319425156035,29.688993215560913
318,319,2.816319425156035,29.68904685974121
319,320,2.816319425156035,30.24674344062805
320,321,2.816319425156035,30.246805429458618
321,322,2.816319425156035,30.24686098098755
322,323,2.816319425156035,30.789435625076294
323,324,2.816319425156035,30.789495706558228
324,325,2.816319425156035,30.789549589157104
325,326,2.816319425156035,31.368278741836548
326,327,2.816319425156035,31.368340730667114
327,328,2.816319425156035,31.368393421173096
328,329,2.816319425156035,31.974128246307373
329,330,2.816319425156035,31.974204301834106
330,331,2.816319425156035,31.974262714385986
331,332,2.816319425156035,32.58509659767151
332,333,2.816319425156035,32.5851514339447
333,334,2.816319425156035,32.58519911766052
334,335,2.816319425156035,33.12754583358765
335,336,2.816319425156035,33.12760782241821
336,337,2.816319425156035,33.127662658691406
337,338,2.816319425156035,33.61051154136658
338,339,2.816319425156035,33.61057424545288
339,340,2.816319425156035,33.61062955856323
340,341,2.816319425156035,34.08400630950928
341,342,2.816319425156035,34.084068298339844
342,343,2.816319425156035,34.084123611450195
343,344,2.816319425156035,34.58034586906433
344,345,2.816319425156035,34.580408334732056
345,346,2.816319425156035,34.58046340942383
346,347,2.816319425156035,35.074116468429565
347,348,2.816319425156035,35.07417845726013
348,349,2.816319425156035,35.07424354553223
349,350,2.816319425156035,35.56050491333008
350,351,2.816319425156035,35.564443588256836
351,352,2.816319425156035,35.56450700759888
352,353,2.816319425156035,36.05966830253601
353,354,2.816319425156035,36.059730529785156
354,355,2.816319425156035,36.059783697128296
355,356,2.816319425156035,36.562339305877686
356,357,2.816319425156035,36.56240248680115
357,358,2.816319425156035,36.562458515167236
358,359,2.816319425156035,37.01361036300659
359,360,2.816319425156035,37.013670921325684
360,361,2.816319425156035,37.0137243270874
361,362,2.816319425156035,37.480140924453735
362,363,2.816319425156035,37.48020124435425
363,364,2.816319425156035,37.48025441169739
364,365,2.816319425156035,37.9601686000824
365,366,2.816319425156035,37.96022987365723
366,367,2.816319425156035,37.96028423309326
367,368,2.816319425156035,38.46747016906738
368,369,2.816319425156035,38.467530965805054
369,370,2.816319425156035,38.46758437156677
370,371,2.816319425156035,38.967366456985474
371,372,2.816319425156035,38.967426776885986
372,373,2.816319425156035,38.967480421066284
373,374,2.816319425156035,39.56511116027832
374,375,2.816319425156035,39.565170764923096
375,376,2.816319425156035,39.565224170684814
376,377,2.816319425156035,40.14924216270447
377,378,2.816319425156035,40.14930248260498
378,379,2.816319425156035,40.14935541152954
379,380,2.816319425156035,40.75973582267761
380,381,2.816319425156035,40.75979661941528
381,382,2.816319425156035,40.75985026359558
382,383,2.816319425156035,41.316810607910156
383,384,2.816319425156035,41.31687331199646
384,385,2.816319425156035,41.31692838668823
385,386,2.816319425156035,41.97697973251343
386,387,2.816319425156035,41.97703814506531
387,388,2.816319425156035,41.97709012031555
388,389,2.816319425156035,42.63846468925476
389,390,2.816319425156035,42.638521909713745
390,391,2.816319425156035,42.63857293128967
391,392,2.816319425156035,43.22608780860901
392,393,2.816319425156035,43.226147413253784
393,394,2.816319425156035,43.22621011734009
394,395,2.816319425156035,43.81911563873291
395,396,2.816319425156035,43.8191773891449
396,397,2.816319425156035,43.81923198699951
397,398,2.816319425156035,44.42338991165161
398,399,2.816319425156035,44.42345190048218
399,400,2.816319425156035,44.42350625991821
400,401,2.816319425156035,45.05700635910034
401,402,2.816319425156035,45.057068824768066
402,403,2.816319425156035,45.057122230529785
403,404,2.816319425156035,45.7161066532135
404,405,2.816319425156035,45.71616768836975
405,406,2.816319425156035,45.71622133255005
406,407,2.816319425156035,46.41087460517883
407,408,2.816319425156035,46.4109365940094
408,409,2.816319425156035,46.410991191864014
409,410,2.816319425156035,47.11398935317993
410,411,2.816319425156035,47.114051818847656
411,412,2.816319425156035,47.11410689353943
412,413,2.816319425156035,47.806978702545166
413,414,2.816319425156035,47.80704092979431
414,415,2.816319425156035,47.80709671974182
415,416,2.816319425156035,48.52880859375
416,417,2.816319425156035,48.52887034416199
417,418,2.816319425156035,48.52892541885376
418,419,2.816319425156035,49.2867796421051
419,420,2.816319425156035,49.286842346191406
420,421,2.816319425156035,49.28689765930176
421,422,2.816319425156035,50.04124712944031
422,423,2.816319425156035,50.04130935668945
423,424,2.816319425156035,50.04136419296265
424,425,2.816319425156035,50.76084589958191
425,426,2.816319425156035,50.760908126831055
426,427,2.816319425156035,50.760963439941406
427,428,2.816319425156035,51.520570516586304
428,429,2.816319425156035,51.52063322067261
429,430,2.816319425156035,51.52068829536438
430,431,2.816319425156035,52.32285666465759
431,432,2.816319425156035,52.32291889190674
432,433,2.816319425156035,52.32297468185425
433,434,2.816319425156035,53.20440196990967
434,435,2.816319425156035,53.20446157455444
435,436,2.816319425156035,53.204514503479004
436,437,2.816319425156035,54.100714445114136
437,438,2.816319425156035,54.100773096084595
438,439,2.816319425156035,54.100825786590576
439,440,2.816319425156035,54.97360825538635
440,441,2.816319425156035,54.97367072105408
441,442,2.816319425156035,54.97372627258301
442,443,2.816319425156035,55.87164616584778
443,444,2.816319425156035,55.87170481681824
444,445,2.816319425156035,55.87175798416138
445,446,2.816319425156035,56.88646364212036
446,447,2.816319425156035,56.8865270614624
447,448,2.816319425156035,56.88658261299133
448,449,2.816319425156035,57.82790470123291
449,450,2.816319425156035,57.82796621322632
450,451,2.816319425156035,57.832371950149536
451,452,2.816319425156035,58.69710159301758
452,453,2.816319425156035,58.69716215133667
453,454,2.816319425156035,58.69721579551697
454,455,2.816319425156035,59.61298847198486
455,456,2.816319425156035,59.61305093765259
456,457,2.816319425156035,59.61310625076294
457,458,2.816319425156035,60.46878695487976
458,459,2.816319425156035,60.468847036361694
459,460,2.816319425156035,60.46890091896057
460,461,2.816319425156035,61.31721901893616
461,462,2.816319425156035,61.31728005409241
462,463,2.816319425156035,61.31733560562134
463,464,2.816319425156035,62.120304346084595
464,465,2.816319425156035,62.12036347389221
465,466,2.816319425156035,62.12041759490967
466,467,2.816319425156035,62.9602997303009
467,468,2.816319425156035,62.960360288619995
468,469,2.816319425156035,62.96041393280029
469,470,2.816319425156035,63.91549348831177
470,471,2.816319425156035,63.915555238723755
471,472,2.816319425156035,63.915610551834106
472,473,2.816319425156035,64.91456341743469
473,474,2.816319425156035,64.914626121521
474,475,2.816319425156035,64.91468262672424
475,476,2.816319425156035,65.96140313148499
476,477,2.816319425156035,65.9614622592926
477,478,2.816319425156035,65.96151423454285
478,479,2.816319425156035,66.87792611122131
479,480,2.816319425156035,66.87798595428467
480,481,2.816319425156035,66.8780403137207
481,482,2.816319425156035,67.82487201690674
482,483,2.816319425156035,67.82493114471436
483,484,2.816319425156035,67.82498288154602
484,485,2.816319425156035,68.75659251213074
485,486,2.816319425156035,68.75665378570557
486,487,2.816319425156035,68.75670742988586
487,488,2.816319425156035,69.73662281036377
488,489,2.816319425156035,69.73668360710144
489,490,2.816319425156035,69.73673748970032
490,491,2.816319425156035,70.68222069740295
491,492,2.816319425156035,70.682284116745
492,493,2.816319425156035,70.68233847618103
493,494,2.816319425156035,71.6866443157196
494,495,2.816319425156035,71.68670582771301
495,496,2.816319425156035,71.68675923347473
496,497,2.816319425156035,72.74172234535217
497,498,2.816319425156035,72.74178171157837
498,499,2.816319425156035,72.74183440208435
499,500,2.816319425156035,73.75923871994019
500,501,2.816319425156035,73.76382613182068
501,502,2.816319425156035,73.7638897895813
502,503,2.816319425156035,74.80275297164917
503,504,2.816319425156035,74.80281472206116
504,505,2.816319425156035,74.80286860466003
505,506,2.816319425156035,75.77840685844421
506,507,2.816319425156035,75.77846622467041
507,508,2.816319425156035,75.77851963043213
508,509,2.816319425156035,76.79682517051697
509,510,2.816319425156035,76.7968864440918
510,511,2.9513524871396317,76.79703831672668
511,512,2.9513524871396317,77.97379446029663
512,513,2.9513524871396317,77.97385549545288
513,514,2.9513524871396317,77.97390937805176
514,515,2.9513524871396317,79.0586142539978
515,516,2.9513524871396317,79.05867314338684
516,517,2.9513524871396317,79.05872511863708
517,518,2.9513524871396317,80.18920850753784
518,519,2.9513524871396317,80.18927121162415
519,520,2.9513524871396317,80.18932557106018
520,521,2.9513524871396317,81.34952521324158
521,522,2.9513524871396317,81.34959268569946
522,523,2.9513524871396317,81.34964847564697
523,524,2.9513524871396317,82.68823528289795
524,525,2.9513524871396317,82.68829703330994
525,526,2.9513524871396317,82.68835163116455
526,527,2.9513524871396317,83.92922925949097
527,528,2.9513524871396317,83.92929005622864
528,529,2.9513524871396317,83.92934370040894
529,530,2.9513524871396317,85.22545647621155
530,531,2.9513524871396317,85.22551655769348
531,532,2.9513524871396317,85.22556853294373
532,533,2.9513524871396317,86.31898403167725
533,534,2.9513524871396317,86.31904554367065
534,535,2.9513524871396317,86.31909990310669
535,536,2.9513524871396317,87.43106055259705
536,537,2.9513524871396317,87.43112397193909
537,538,2.9513524871396317,87.4311797618866
538,539,2.9513524871396317,88.56403470039368
539,540,2.9513524871396317,88.5640971660614
540,541,2.9513524871396317,88.56415247917175
541,542,2.9513524871396317,89.75671291351318
542,543,2.9513524871396317,89.75677394866943
543,544,2.9513524871396317,89.75682950019836
544,545,2.9513524871396317,90.94587993621826
545,546,2.9513524871396317,90.94594240188599
546,547,2.9513524871396317,90.94599771499634
547,548,2.9513524871396317,92.21683669090271
548,549,2.9513524871396317,92.21689891815186
549,550,2.9513524871396317,92.21695494651794
